Chrom	Strt	End	Relative Read Coverage 5k	Sample
chr1	11735001	11740000	2.775	Shattered
chr1	11740001	11745000	1.704	Shattered
chr1	11745001	11750000	1.768	Shattered
chr1	11750001	11755000	2.079	Shattered
chr1	11755001	11760000	2.117	Shattered
chr1	11760001	11765000	1.989	Shattered
chr1	11765001	11770000	3.651	Shattered
chr1	11770001	11775000	1.739	Shattered
chr1	11775001	11780000	2.425	Shattered
chr1	11780001	11785000	3.304	Shattered
chr1	11785001	11790000	2.053	Shattered
chr1	11790001	11795000	1.81	Shattered
chr1	11795001	11800000	2.227	Shattered
chr1	11800001	11805000	1.934	Shattered
chr1	11805001	11810000	2.117	Shattered
chr1	11810001	11815000	2.269	Shattered
chr1	11815001	11820000	3.725	Shattered
chr1	11820001	11825000	3.92	Shattered
chr1	11825001	11830000	2.927	Shattered
chr1	11830001	11835000	2.327	Shattered
chr1	11835001	11840000	1.925	Shattered
chr1	11840001	11845000	1.725	Shattered
chr1	11845001	11850000	2.652	Shattered
chr1	11850001	11855000	2.904	Shattered
chr1	11855001	11860000	3.316	Shattered
chr1	11860001	11865000	2.03	Shattered
chr1	11865001	11870000	1.917	Shattered
chr1	11870001	11875000	2.248	Shattered
chr1	11875001	11880000	3.708	Shattered
chr1	11880001	11885000	2.486	Shattered
chr1	11885001	11890000	2.18	Shattered
chr1	11890001	11895000	3.309	Shattered
chr1	11895001	11900000	3.536	Shattered
chr1	11900001	11905000	2.431	Shattered
chr1	11905001	11910000	2.028	Shattered
chr1	11910001	11915000	1.939	Shattered
chr1	11915001	11920000	1.747	Shattered
chr1	11920001	11925000	2.116	Shattered
chr1	11925001	11930000	2.333	Shattered
chr1	11930001	11935000	2.317	Shattered
chr1	11935001	11940000	1.672	Shattered
chr1	11940001	11945000	1.567	Shattered
chr1	11945001	11950000	1.515	Shattered
chr1	11950001	11955000	1.889	Shattered
chr1	11955001	11960000	1.825	Shattered
chr1	11960001	11965000	1.616	Shattered
chr1	11965001	11970000	2.019	Shattered
chr1	11970001	11975000	2.448	Shattered
chr1	11975001	11980000	2.356	Shattered
chr1	11980001	11985000	3.983	Shattered
chr1	11985001	11990000	1.996	Shattered
chr1	11990001	11995000	3.155	Shattered
chr1	11995001	12000000	2.372	Shattered
chr1	12000001	12005000	2.89	Shattered
chr1	12005001	12010000	2.175	Shattered
chr1	12010001	12015000	1.752	Shattered
chr1	12015001	12020000	2.002	Shattered
chr1	12020001	12025000	2.168	Shattered
chr1	12025001	12030000	1.806	Shattered
chr1	12030001	12035000	2.422	Shattered
chr1	12035001	12040000	2.284	Shattered
chr1	12040001	12045000	2.18	Shattered
chr1	12045001	12050000	2.334	Shattered
chr1	12050001	12055000	3.679	Shattered
chr1	12055001	12060000	3.087	Shattered
chr1	12060001	12065000	2.77	Shattered
chr1	12065001	12070000	3.047	Shattered
chr1	12070001	12075000	2.641	Shattered
chr1	12075001	12080000	2.274	Shattered
chr1	12080001	12085000	2.022	Shattered
chr1	12085001	12090000	2.603	Shattered
chr1	12090001	12095000	2.795	Shattered
chr1	12095001	12100000	4.266	Shattered
chr1	12100001	12105000	3.949	Shattered
chr1	12105001	12110000	3.152	Shattered
chr1	12110001	12115000	2.975	Shattered
chr1	12115001	12120000	3.474	Shattered
chr1	12120001	12125000	2.498	Shattered
chr1	12125001	12130000	2.516	Shattered
chr1	12130001	12135000	2.275	Shattered
chr1	12135001	12140000	2.196	Shattered
chr1	12140001	12145000	2.863	Shattered
chr1	12145001	12150000	1.548	Shattered
chr1	12150001	12155000	1.61	Shattered
chr1	12155001	12160000	2.389	Shattered
chr1	12160001	12165000	2.578	Shattered
chr1	12165001	12170000	2.496	Shattered
chr1	12170001	12175000	2.781	Shattered
chr1	12175001	12180000	3.232	Shattered
chr1	12180001	12185000	4.135	Shattered
chr1	12190001	12195000	4.566	Shattered
chr1	12195001	12200000	3.439	Shattered
chr1	12200001	12205000	3.84	Shattered
chr1	12205001	12210000	3.14	Shattered
chr1	12210001	12215000	3.364	Shattered
chr1	12215001	12220000	3.859	Shattered
chr1	12220001	12225000	3.019	Shattered
chr1	12225001	12230000	4.309	Shattered
chr1	12230001	12235000	3.222	Shattered
chr1	12235001	12240000	3.159	Shattered
chr1	12240001	12245000	3.972	Shattered
chr1	12245001	12250000	3.22	Shattered
chr1	12250001	12255000	4.646	Shattered
chr1	12255001	12260000	3.074	Shattered
chr1	12260001	12265000	3.433	Shattered
chr1	12265001	12270000	2.796	Shattered
chr1	12270001	12275000	4.981	Shattered
chr1	12275001	12280000	2.893	Shattered
chr1	12280001	12285000	3.047	Shattered
chr1	12285001	12290000	4.07	Shattered
chr1	12290001	12295000	3.734	Shattered
chr1	12295001	12300000	3.208	Shattered
chr1	12300001	12305000	2.798	Shattered
chr1	12305001	12310000	3.57	Shattered
chr1	12310001	12315000	3.806	Shattered
chr1	12315001	12320000	3.044	Shattered
chr1	12320001	12325000	3.261	Shattered
chr1	12325001	12330000	3.798	Shattered
chr1	12340001	12345000	3.281	Shattered
chr1	12350001	12355000	3.423	Shattered
chr1	12355001	12360000	1.668	Shattered
chr1	12360001	12365000	3.264	Shattered
chr1	12365001	12370000	3.472	Shattered
chr1	12370001	12375000	3.165	Shattered
chr1	12375001	12380000	3.725	Shattered
chr1	12380001	12385000	4.178	Shattered
chr1	12385001	12390000	4.082	Shattered
chr1	12390001	12395000	3.576	Shattered
chr1	12395001	12400000	2.304	Shattered
chr1	12400001	12405000	1.911	Shattered
chr1	12405001	12410000	1.273	Shattered
chr1	12410001	12415000	3.4	Shattered
chr1	12415001	12420000	2.042	Shattered
chr1	12420001	12425000	1.773	Shattered
chr1	12425001	12430000	1.968	Shattered
chr1	12430001	12435000	2.721	Shattered
chr1	12435001	12440000	3.789	Shattered
chr1	12440001	12445000	1.867	Shattered
chr1	12445001	12450000	1.983	Shattered
chr1	12450001	12455000	1.755	Shattered
chr1	12455001	12460000	1.885	Shattered
chr1	12460001	12465000	1.843	Shattered
chr1	12465001	12470000	1.498	Shattered
chr1	12470001	12475000	1.923	Shattered
chr1	12475001	12480000	1.932	Shattered
chr1	12480001	12485000	2.3	Shattered
chr1	12485001	12490000	2.086	Shattered
chr1	12490001	12495000	1.703	Shattered
chr1	12495001	12500000	2.984	Shattered
chr1	12505001	12510000	3.952	Shattered
chr1	12510001	12515000	3.296	Shattered
chr1	12515001	12520000	3.642	Shattered
chr1	12520001	12525000	3.347	Shattered
chr1	12525001	12530000	4.013	Shattered
chr1	12530001	12535000	3.307	Shattered
chr1	12535001	12540000	2.162	Shattered
chr1	12540001	12545000	1.955	Shattered
chr1	12545001	12550000	3.2	Shattered
chr1	12550001	12555000	2.768	Shattered
chr1	12555001	12560000	2.072	Shattered
chr1	12560001	12565000	3.117	Shattered
chr1	12565001	12570000	2.658	Shattered
chr1	12570001	12575000	2.373	Shattered
chr1	12575001	12580000	2.26	Shattered
chr1	12580001	12585000	2.752	Shattered
chr1	12585001	12590000	2.225	Shattered
chr1	12590001	12595000	3.202	Shattered
chr1	12595001	12600000	4.263	Shattered
chr1	12600001	12605000	4.212	Shattered
chr1	12605001	12610000	3.018	Shattered
chr1	12610001	12615000	3.002	Shattered
chr1	12615001	12620000	3.178	Shattered
chr1	12620001	12625000	3.567	Shattered
chr1	12625001	12630000	2.667	Shattered
chr1	12630001	12635000	3.965	Shattered
chr1	12635001	12640000	3.677	Shattered
chr1	12640001	12645000	2.568	Shattered
chr1	12645001	12650000	1.923	Shattered
chr1	12650001	12655000	2.892	Shattered
chr1	12655001	12660000	3.113	Shattered
chr1	12660001	12665000	3.209	Shattered
chr1	12665001	12670000	4.409	Shattered
chr1	12670001	12675000	3.925	Shattered
chr1	12675001	12680000	1.69	Shattered
chr1	12680001	12685000	1.313	Shattered
chr1	12685001	12690000	2.317	Shattered
chr1	12690001	12695000	3.422	Shattered
chr1	12695001	12700000	3.155	Shattered
chr1	12700001	12705000	2.489	Shattered
chr1	12705001	12710000	2.435	Shattered
chr1	12710001	12715000	2.676	Shattered
chr1	12715001	12720000	2.35	Shattered
chr1	12720001	12725000	1.636	Shattered
chr1	12725001	12730000	2.279	Shattered
chr1	12730001	12735000	2.391	Shattered
chr1	12735001	12740000	2.834	Shattered
chr1	12740001	12745000	2.655	Shattered
chr1	12745001	12750000	2.862	Shattered
chr1	12750001	12755000	2.967	Shattered
chr1	12755001	12760000	2.839	Shattered
chr1	12760001	12765000	2.241	Shattered
chr1	12765001	12770000	2.947	Shattered
chr1	12770001	12775000	2.419	Shattered
chr1	12775001	12780000	2.676	Shattered
chr1	12780001	12785000	2.828	Shattered
chr1	12785001	12790000	2.604	Shattered
chr1	12790001	12795000	2.751	Shattered
chr1	12795001	12800000	2.82	Shattered
chr1	12800001	12805000	2.604	Shattered
chr1	12805001	12810000	2.551	Shattered
chr1	12810001	12815000	2.786	Shattered
chr1	12815001	12820000	1.987	Shattered
chr1	12820001	12825000	2.343	Shattered
chr1	12825001	12830000	1.924	Shattered
chr1	12830001	12835000	1.862	Shattered
chr1	12835001	12840000	2.077	Shattered
chr1	12840001	12845000	3.237	Shattered
chr1	12845001	12850000	2.714	Shattered
chr1	12850001	12855000	2.914	Shattered
chr1	12855001	12860000	3.184	Shattered
chr1	12860001	12865000	2.927	Shattered
chr1	12865001	12870000	2.621	Shattered
chr1	12870001	12875000	2.679	Shattered
chr1	12875001	12880000	2.508	Shattered
chr1	12880001	12885000	2.864	Shattered
chr1	12885001	12890000	2.898	Shattered
chr1	12890001	12895000	2.641	Shattered
chr1	12895001	12900000	3.753	Shattered
chr1	12900001	12905000	3.187	Shattered
chr1	12905001	12910000	2.48	Shattered
chr1	12910001	12915000	1.947	Shattered
chr1	12915001	12920000	2.705	Shattered
chr1	12920001	12925000	2.43	Shattered
chr1	12925001	12930000	2.682	Shattered
chr1	12930001	12935000	2.747	Shattered
chr1	12935001	12940000	2.633	Shattered
chr1	12940001	12945000	2.175	Shattered
chr1	12945001	12950000	2.261	Shattered
chr1	12950001	12955000	2.281	Shattered
chr1	12955001	12960000	2.72	Shattered
chr1	12960001	12965000	2.605	Shattered
chr1	12965001	12970000	3.285	Shattered
chr1	12970001	12975000	2.411	Shattered
chr1	12975001	12980000	3.324	Shattered
chr1	12980001	12985000	2.942	Shattered
chr1	12985001	12990000	2.286	Shattered
chr1	12990001	12995000	2.118	Shattered
chr1	12995001	13000000	2.195	Shattered
chr1	13000001	13005000	2.18	Shattered
chr1	13005001	13010000	2.714	Shattered
chr1	13010001	13015000	2.095	Shattered
chr1	13015001	13020000	2.637	Shattered
chr1	13020001	13025000	2.897	Shattered
chr1	13025001	13030000	3.279	Shattered
chr1	13030001	13035000	4.276	Shattered
chr1	13035001	13040000	3.105	Shattered
chr1	13040001	13045000	3.577	Shattered
chr1	13045001	13050000	3.627	Shattered
chr1	13050001	13055000	3.252	Shattered
chr1	13060001	13065000	3.168	Shattered
chr1	13065001	13070000	4.375	Shattered
chr1	13070001	13075000	2.945	Shattered
chr1	13075001	13080000	4.101	Shattered
chr1	13080001	13085000	3.108	Shattered
chr1	13090001	13095000	3.557	Shattered
chr1	13095001	13100000	2.921	Shattered
chr1	13100001	13105000	3.023	Shattered
chr1	13105001	13110000	3.502	Shattered
chr1	13110001	13115000	3.581	Shattered
chr1	13115001	13120000	2.135	Shattered
chr1	13120001	13125000	2.092	Shattered
chr1	13125001	13130000	2.245	Shattered
chr1	13130001	13135000	1.68	Shattered
chr1	13135001	13140000	1.691	Shattered
chr1	13140001	13145000	2.679	Shattered
chr1	13145001	13150000	3.653	Shattered
chr1	13150001	13155000	4.151	Shattered
chr1	13155001	13160000	3.098	Shattered
chr1	13160001	13165000	2.185	Shattered
chr1	13165001	13170000	2.281	Shattered
chr1	13170001	13175000	1.409	Shattered
chr1	13175001	13180000	1.207	Shattered
chr1	13180001	13185000	1.726	Shattered
chr1	13185001	13190000	1.259	Shattered
chr1	13190001	13195000	1.602	Shattered
chr1	13195001	13200000	2.02	Shattered
chr1	13200001	13205000	2.336	Shattered
chr1	13205001	13210000	3.616	Shattered
chr1	13210001	13215000	3.06	Shattered
chr1	13215001	13220000	2.122	Shattered
chr1	13220001	13225000	2.588	Shattered
chr1	13225001	13230000	2.122	Shattered
chr1	13230001	13235000	2.357	Shattered
chr1	13235001	13240000	2.35	Shattered
chr1	13240001	13245000	2.312	Shattered
chr1	13245001	13250000	3.004	Shattered
chr1	13250001	13255000	2.634	Shattered
chr1	13255001	13260000	3.48	Shattered
chr1	13260001	13265000	2.035	Shattered
chr1	13265001	13270000	1.942	Shattered
chr1	13270001	13275000	2.204	Shattered
chr1	13275001	13280000	2.788	Shattered
chr1	13280001	13285000	2.341	Shattered
chr1	13285001	13290000	1.863	Shattered
chr1	13290001	13295000	2.481	Shattered
chr1	13295001	13300000	2.018	Shattered
chr1	13300001	13305000	1.919	Shattered
chr1	13305001	13310000	2.247	Shattered
chr1	13310001	13315000	2.08	Shattered
chr1	13315001	13320000	1.996	Shattered
chr1	13320001	13325000	3.018	Shattered
chr1	13325001	13330000	2.186	Shattered
chr1	13330001	13335000	2.468	Shattered
chr1	13335001	13340000	2.178	Shattered
chr1	13340001	13345000	2.859	Shattered
chr1	13345001	13350000	2.594	Shattered
chr1	13350001	13355000	3.099	Shattered
chr1	13355001	13360000	2.816	Shattered
chr1	13360001	13365000	3.002	Shattered
chr1	13365001	13370000	2.45	Shattered
chr1	13370001	13375000	2.399	Shattered
chr1	13375001	13380000	1.929	Shattered
chr1	13380001	13385000	1.997	Shattered
chr1	13385001	13390000	2.001	Shattered
chr1	13390001	13395000	2.237	Shattered
chr1	13395001	13400000	3.106	Shattered
chr1	13400001	13405000	2.452	Shattered
chr1	13405001	13410000	2.136	Shattered
chr1	13410001	13415000	2.393	Shattered
chr1	13415001	13420000	2.506	Shattered
chr1	13420001	13425000	2.725	Shattered
chr1	13425001	13430000	2.36	Shattered
chr1	13430001	13435000	1.863	Shattered
chr1	13435001	13440000	2.604	Shattered
chr1	13440001	13445000	2.299	Shattered
chr1	13445001	13450000	2.319	Shattered
chr1	13450001	13455000	2.312	Shattered
chr1	13455001	13460000	3.155	Shattered
chr1	13460001	13465000	2.422	Shattered
chr1	13465001	13470000	1.823	Shattered
chr1	13470001	13475000	3.149	Shattered
chr1	13475001	13480000	2.995	Shattered
chr1	13480001	13485000	2.656	Shattered
chr1	13485001	13490000	1.767	Shattered
chr1	13490001	13495000	2.561	Shattered
chr1	13495001	13500000	2.922	Shattered
chr1	13500001	13505000	2.796	Shattered
chr1	13505001	13510000	2.459	Shattered
chr1	13510001	13515000	2.258	Shattered
chr1	13515001	13520000	2.263	Shattered
chr1	13520001	13525000	2.318	Shattered
chr1	13525001	13530000	3.321	Shattered
chr1	13530001	13535000	3.032	Shattered
chr1	13535001	13540000	2.226	Shattered
chr1	13540001	13545000	2.508	Shattered
chr1	13545001	13550000	2.183	Shattered
chr1	13550001	13555000	2.529	Shattered
chr1	13555001	13560000	3.208	Shattered
chr1	13560001	13565000	2.056	Shattered
chr1	13565001	13570000	4.552	Shattered
chr1	13570001	13575000	3.426	Shattered
chr1	13575001	13580000	2.467	Shattered
chr1	13580001	13585000	2.982	Shattered
chr1	13585001	13590000	2.933	Shattered
chr1	13590001	13595000	1.86	Shattered
chr1	13595001	13600000	2.012	Shattered
chr1	13600001	13605000	2.637	Shattered
chr1	13605001	13610000	1.659	Shattered
chr1	13610001	13615000	2.232	Shattered
chr1	13615001	13620000	2.382	Shattered
chr1	13620001	13625000	2.196	Shattered
chr1	13625001	13630000	2.276	Shattered
chr1	13630001	13635000	2.68	Shattered
chr1	13635001	13640000	2.488	Shattered
chr1	13640001	13645000	2.539	Shattered
chr1	13645001	13650000	2.012	Shattered
chr1	13650001	13655000	2.353	Shattered
chr1	13655001	13660000	2.043	Shattered
chr1	13660001	13665000	2.69	Shattered
chr1	13665001	13670000	2.886	Shattered
chr1	13670001	13675000	1.996	Shattered
chr1	13675001	13680000	1.884	Shattered
chr1	13680001	13685000	2.235	Shattered
chr1	13685001	13690000	2.225	Shattered
chr1	13690001	13695000	2.926	Shattered
chr1	13695001	13700000	2.629	Shattered
chr1	13700001	13705000	2.382	Shattered
chr1	13705001	13710000	2.295	Shattered
chr1	13710001	13715000	2.019	Shattered
chr1	13715001	13720000	2.474	Shattered
chr1	13720001	13725000	2.209	Shattered
chr1	13725001	13730000	2.318	Shattered
chr1	13730001	13735000	2.286	Shattered
chr1	13735001	13740000	2.109	Shattered
chr1	13740001	13745000	2.26	Shattered
chr1	13745001	13750000	2.767	Shattered
chr1	13750001	13755000	2	Shattered
chr1	13755001	13760000	2.135	Shattered
chr1	13760001	13765000	2.05	Shattered
chr1	13765001	13770000	2.348	Shattered
chr1	13770001	13775000	2.701	Shattered
chr1	13775001	13780000	2.582	Shattered
chr1	13780001	13785000	2.075	Shattered
chr1	13785001	13790000	2.686	Shattered
chr1	13790001	13795000	2.438	Shattered
chr1	13795001	13800000	2.792	Shattered
chr1	13800001	13805000	2.225	Shattered
chr1	13805001	13810000	2.266	Shattered
chr1	13810001	13815000	2.624	Shattered
chr1	13815001	13820000	2.106	Shattered
chr1	13820001	13825000	2.141	Shattered
chr1	13825001	13830000	2.294	Shattered
chr1	13830001	13835000	2.403	Shattered
chr1	13835001	13840000	2.295	Shattered
chr1	13840001	13845000	2.326	Shattered
chr1	13845001	13850000	2.282	Shattered
chr1	13850001	13855000	2.378	Shattered
chr1	13855001	13860000	3.375	Shattered
chr1	13860001	13865000	2.279	Shattered
chr1	13865001	13870000	2.602	Shattered
chr1	13870001	13875000	2.15	Shattered
chr1	13875001	13880000	2.193	Shattered
chr1	13880001	13885000	2.543	Shattered
chr1	13885001	13890000	1.992	Shattered
chr1	13890001	13895000	2.482	Shattered
chr1	13895001	13900000	2.893	Shattered
chr1	13900001	13905000	3.515	Shattered
chr1	13905001	13910000	4.913	Shattered
chr1	13910001	13915000	3.77	Shattered
chr1	13915001	13920000	2.898	Shattered
chr1	13920001	13925000	2.833	Shattered
chr1	13925001	13930000	3.014	Shattered
chr1	13930001	13935000	2.926	Shattered
chr1	13935001	13940000	2.701	Shattered
chr1	13940001	13945000	2.81	Shattered
chr1	13945001	13950000	3.417	Shattered
chr1	13950001	13955000	3.982	Shattered
chr1	13955001	13960000	3.026	Shattered
chr1	13960001	13965000	2.903	Shattered
chr1	13965001	13970000	3.42	Shattered
chr1	13970001	13975000	2.816	Shattered
chr1	13975001	13980000	2.771	Shattered
chr1	13980001	13985000	3.498	Shattered
chr1	13985001	13990000	3.959	Shattered
chr1	13990001	13995000	2.811	Shattered
chr1	13995001	14000000	2.833	Shattered
chr1	14000001	14005000	3.829	Shattered
chr1	14005001	14010000	3.903	Shattered
chr1	14010001	14015000	3.741	Shattered
chr1	14015001	14020000	2.871	Shattered
chr1	14020001	14025000	3.211	Shattered
chr1	14025001	14030000	3.182	Shattered
chr1	14030001	14035000	3.274	Shattered
chr1	14035001	14040000	3.787	Shattered
chr1	14040001	14045000	4.345	Shattered
chr1	14045001	14050000	3.187	Shattered
chr1	14050001	14055000	3.287	Shattered
chr1	14055001	14060000	3.05	Shattered
chr1	14060001	14065000	3.137	Shattered
chr1	14065001	14070000	3.041	Shattered
chr1	14070001	14075000	2.754	Shattered
chr1	14075001	14080000	2.53	Shattered
chr1	14080001	14085000	3.019	Shattered
chr1	14085001	14090000	2.915	Shattered
chr1	14090001	14095000	3.202	Shattered
chr1	14095001	14100000	3.019	Shattered
chr1	14100001	14105000	3.284	Shattered
chr1	14105001	14110000	3.046	Shattered
chr1	14110001	14115000	3.674	Shattered
chr1	14115001	14120000	3.425	Shattered
chr1	14120001	14125000	2.844	Shattered
chr1	14125001	14130000	3.232	Shattered
chr1	14130001	14135000	3.039	Shattered
chr1	14135001	14140000	3.117	Shattered
chr1	14140001	14145000	3.375	Shattered
chr1	14145001	14150000	2.947	Shattered
chr1	14150001	14155000	4.525	Shattered
chr1	14155001	14160000	4.236	Shattered
chr1	14160001	14165000	4.096	Shattered
